时间,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2018-01-19,4285.4,5229.11,38445567102497.99,27944923815627,0.0193
2018-01-18,4271.42,5212.06,38231284279936.49,27789719015593,0.0194
2018-01-17,4248.12,5183.62,37755330522888.69,27518888307858,0.0196
2018-01-16,4258.47,5196.26,37652455830106.41,27495427078062,0.0197
2018-01-15,4225.24,5155.71,37359839482091.79,27319048733523,0.0199
2018-01-12,4225,5155.42,37220053636566.52,27233226105147,0.0199
2018-01-11,4205.59,5131.73,37078709829239.99,27112335311046,0.02
2018-01-10,4207.81,5134.45,37029458090423.19,27107433885218,0.02
2018-01-09,4189.3,5111.85,36767719376991.195,26908512539401,0.0202
2018-01-08,4160.16,5076.3,36650780548776.1,26799137511225,0.0202
2018-01-05,4138.75,5050.17,36491252143941.414,26646326142754,0.0203
2018-01-04,4128.81,5038.05,36393589194788.2,26571197556608,0.0204
2018-01-03,4111.39,5016.79,36259325179841,26420889502735,0.0205
2018-01-02,4087.4,4987.52,36083446580804.2,26273790559061,0.0206
2017-12-29,4030.85,4918.52,35612897507498.4,25919665869456,0.0208
2017-12-28,4018.9,4903.93,35473809304377.1,25757838833279,0.0209
2017-12-27,3991.21,4870.14,35198788802790.305,25562186288989,0.0211
2017-12-26,4053.62,4946.3,35613961498450.9,25875719743293,0.0208
2017-12-25,4041.54,4931.56,35364635025848.6,25738413460959,0.021
2017-12-22,4054.6,4947.49,35454945807970.8,25807234366790,0.0209
2017-12-21,4067.85,4963.66,35513054480096.01,25859751539782,0.0209
2017-12-20,4030.49,4918.07,35303560726114.3,25684626166967,0.021
2017-12-19,4035.33,4923.98,35312618390296.52,25684393300942,0.021
2017-12-18,3985.29,4862.92,34890678736368.1,25404194233475,0.0213
2017-12-15,3980.86,4857.51,34805008578319.99,25334246287645,0.0213
2017-12-14,4026.15,4912.78,35141986771497.9,25596313312112,0.0211
2017-12-13,4050.09,4941.99,35339281698794.3,25749537309717,0.021
2017-12-12,4016.02,4900.41,35070187145510.11,25552443208476,0.0212
2017-12-11,4069.5,4965.67,35530910268800.31,25881965017509,0.0209
2017-12-08,4003.38,4884.99,34467559931721.11,25343057075164,0.0214
2017-12-07,3971.06,4845.55,34314723464789.004,25226746740456,0.0214
2017-12-06,4015.82,4900.17,34666824954101,25475875571585,0.0212
2017-12-05,4040.17,4929.87,34889220125147.51,25633885574346,0.0211
2017-12-04,4018.86,4903.87,34611395606806.81,25441682111419,0.0213
2017-12-01,3998.14,4878.58,34488560437437.9,25327733965955,0.0213
2017-11-30,4006.1,4888.3,34588452146934.5,25381307910475,0.0213
2017-11-29,4053.75,4946.45,34887310778063.89,25610041693879,0.0211
2017-11-28,4055.82,4948.97,34875247088178.11,25613834666431,0.0211
2017-11-27,4049.95,4941.8,34921987747818.01,25647827275334,0.0211
2017-11-24,4104.2,5008.01,35343553882133.3,25944280816121,0.0208
2017-11-23,4102.4,5005.78,35336656095516.7,25935493196458,0.0209
2017-11-22,4227.57,5158.51,36227558506473.79,26620166229943,0.0203
2017-11-21,4217.7,5146.48,35932454320132.01,26428109730645,0.0205
2017-11-20,4143.83,5056.34,35522482801720.7,26108844057354,0.0208
2017-11-17,4120.85,5028.28,35293163220515.41,25947542935048,0.021
2017-11-16,4105.01,5008.95,35018832221353.51,25772332152028,0.0211
2017-11-15,4073.67,4970.71,34940232352712.098,25641517240248,0.0212
2017-11-14,4099.35,5002.04,35196321755462.91,25822563626473,0.021
2017-11-13,4128.07,5037.09,35390595103415.3,25969193175599,0.0209
2017-11-10,4111.91,5017.37,35217155879448.4,25828356835400,0.021
2017-11-09,4075.9,4973.43,35145680218136.703,25748253822162,0.0211
2017-11-08,4048.01,4939.39,35021406039470.81,25639078330032,0.0211
2017-11-07,4054.25,4947.01,35072663778859.2,25680937654292,0.0211
2017-11-06,4020.89,4906.31,34780410015741.29,25468360713022,0.0213
2017-11-03,3992.7,4871.91,34684332990653.215,25368285653399,0.0214
2017-11-02,3997.13,4877.32,34746747534981.21,25409638202564,0.0213
2017-11-01,3996.62,4876.69,34753487449491.39,25414876317284,0.0213
2017-10-31,4006.72,4889.01,34764378125762.32,25414650050734,0.0213
2017-10-30,4009.72,4892.68,34770470964466.91,25475487167582,0.0213
2017-10-27,4021.97,4907.62,34758696666511.42,25470205990427,0.0213
2017-10-26,3993.58,4872.95,34501745326082.71,25268191709833,0.0215
2017-10-25,3976.95,4852.66,34471345215349.11,25223596928498,0.0215
2017-10-24,3959.4,4831.25,34435838448033.29,25183181308170,0.0215
2017-10-23,3930.8,4796.32,34223911457147.63,25010554114739,0.0216
2017-10-20,3926.85,4791.5,34259885058990.92,25029155998278,0.0216
2017-10-19,3931.25,4796.56,34340443568487.797,25094424883876,0.0216
2017-10-18,3944.16,4812.31,34357690942104.82,25107852454397,0.0215
2017-10-17,3913.07,4774.37,34034854103313.5,24867450520676,0.0218
2017-10-16,3913.45,4774.84,34096368578635.39,24892936564970,0.0217
2017-10-13,3921,4784.05,34044262732817.2,24858382066752,0.0217
2017-10-12,3912.95,4774.23,34035114788688.31,24848124516854,0.0218
2017-10-11,3902.69,4761.71,34020002002818.1,24825757285229,0.0218
2017-10-10,3889.86,4746.06,33893194969355.016,24723200924935,0.0218
2017-10-09,3882.21,4736.72,33833626010202.49,24689304131030,0.0219
2017-09-29,3836.5,4680.95,33537773732347.31,24449707817479,0.0221
2017-09-28,3822.54,4663.92,33486007291256.4,24425077882086,0.0221
2017-09-27,3821.2,4662.28,33490245130291.11,24425380331626,0.0221
2017-09-26,3820.78,4661.77,33550341990136.19,24453131987914,0.0221
2017-09-25,3817.79,4656.91,33537471970137.2,24432737101267,0.0221
2017-09-22,3837.73,4681.23,33548105041587.59,24435891134247,0.0221
2017-09-21,3837.82,4681.33,33530392830424.4,24410345627771,0.0221
2017-09-20,3842.44,4686.97,33454466333315.6,24371656073659,0.0221
2017-09-19,3832.12,4673.93,33386459981463.598,24329051013740,0.0222
2017-09-18,3843.14,4687.38,33419498603767.797,24372147857990,0.0222
2017-09-15,3831.3,4672.93,33361016994088.8,24325113303309,0.0222
2017-09-14,3829.96,4671.15,33459047368094.816,24394609710622,0.0221
2017-09-13,3842.61,4686.58,33612504398511.016,24492055836245,0.022
2017-09-12,3837.93,4680.88,33615329950560.805,24482068376688,0.022
2017-09-11,3825.65,4665.89,33525361323837.7,24409567842639,0.0221
2017-09-08,3825.99,4666.31,33528743735412.69,24405241729216,0.0221
2017-09-07,3829.87,4671.04,33558244317905.11,24431835816972,0.0221
2017-09-06,3849.45,4694.92,33752012009937.9,24578774920851,0.0219
2017-09-05,3857.05,4704.19,33808609292236.31,24589735585155,0.0219
2017-09-04,3845.62,4690.25,33656764018943.71,24510185916393,0.022
2017-09-01,3830.54,4669.53,33475625774934.3,24371081892893,0.0221
2017-08-31,3822.09,4659.23,33577777152883.9,24421717643380,0.022
2017-08-30,3834.3,4674.12,33718748847100.805,24538159118483,0.0219
2017-08-29,3834.54,4674.4,33796490536550.59,24586720193728,0.0219
2017-08-28,3842.71,4682.06,33796049368343.6,24598697097464,0.0219
2017-08-25,3795.75,4624.85,33501516393261.59,24382166908428,0.022
2017-08-24,3734.65,4549.75,32841235101081.91,23915254751627,0.0221
2017-08-23,3756.09,4575.53,32968145429494.21,24010751181779,0.0221
2017-08-22,3752.3,4570.91,32843777349798.605,23941889110397,0.0221
2017-08-21,3740.99,4557.14,32747771286425.8,23867424579235,0.0222
2017-08-18,3724.67,4537.26,32626421925153.19,23770441717306,0.0223
2017-08-17,3721.28,4531.66,32609210641267.51,23760325796280,0.0222
2017-08-16,3701.42,4507.48,32447633938111.707,23641924578144,0.0223
2017-08-15,3706.06,4513.05,32505958750479.61,23683866635732,0.0222
2017-08-14,3694.68,4499.2,32304785920537.62,23565641598388,0.0224
2017-08-11,3647.35,4441.44,32062944709262.1,23378862886852,0.0226
2017-08-10,3715.92,4524.06,32547124912688.51,23739607807626,0.0222
2017-08-09,3731.04,4542.21,32642732083122.91,23810488654084,0.0222
2017-08-08,3732.21,4543.45,32812891900017.305,23889845185728,0.022
2017-08-07,3726.79,4535.7,32758608603664.71,23843420280709,0.0221
2017-08-04,3707.58,4512.32,32653308307413.41,23752098726857,0.0221
2017-08-03,3727.83,4536.36,32780311659560.9,23839367195856,0.0221
2017-08-02,3760.85,4576.49,33038656802483,24035314923938,0.0219
2017-08-01,3770.38,4586.64,33035760850217.695,24013498666110,0.0219
2017-07-31,3737.87,4546.76,32734038604980.8,23796136786774,0.0221
2017-07-28,3721.89,4527.32,32654963190650.695,23725525342247,0.0222
2017-07-27,3712.19,4515.49,32588363750476.9,23676893587700,0.0222
2017-07-26,3705.39,4506.23,32597375229308.61,23687814842252,0.0222
2017-07-25,3719.56,4523.22,32567438508309.7,23687887462542,0.0222
2017-07-24,3743.47,4552,32597696734768.22,23728957572262,0.0222
2017-07-21,3728.6,4533.55,32498821100163.61,23670446591658,0.0223
2017-07-20,3747.88,4555.75,32631800141034.42,23750266739401,0.0222
2017-07-19,3729.75,4533.4,32498723511604.61,23640236487715,0.0223
2017-07-18,3667.18,4456.08,32108216397853.7,23357343342969,0.0225
2017-07-17,3663.56,4450.13,32146227119122.816,23366039402341,0.0225
2017-07-14,3703.09,4498,32189766662599.812,23396882994333,0.0225
2017-07-13,3686.92,4473.59,32087628716886.906,23317155270704,0.0226
2017-07-12,3658.82,4435.96,31837719621055.21,23138652173461,0.0228
2017-07-11,3670.81,4448.79,31895656624450.3,23198097149335,0.0227
2017-07-10,3653.69,4422.94,31788720898376.402,23119018049831,0.0228
2017-07-07,3655.93,4422.48,31775507410666.01,23081870063217,0.0228
2017-07-06,3660.1,4422.78,31807211938720.805,23109579664193,0.0228
2017-07-05,3659.68,4420.04,31777517008560.293,23084423014008,0.0228
2017-07-04,3619.98,4367.27,31530682010758.2,22896026841152,0.023
2017-07-03,3650.85,4403.88,31699751685587.52,23019325589624,0.0229
2017-06-30,3666.8,4423.11,31785139972943.316,23065329956941,0.0228
2017-06-29,3668.83,4424.56,31812195746334.71,23051312745518,0.0228
2017-06-28,3646.17,4395.54,31624962749072.312,22920787683518,0.0229
2017-06-27,3674.72,4429.88,31812905988115.6,23060774739188,0.0228
2017-06-26,3668.09,4421.88,31769813238211.78,23037661268100,0.0228
2017-06-23,3622.88,4367.1,31520287341222.21,22838855956292,0.023
2017-06-22,3590.34,4327.8,31309196973678.5,22671016335158,0.0232
2017-06-21,3587.96,4324.15,31213814526234.31,22613195964040,0.0232
2017-06-20,3546.49,4273.55,30954370126768.52,22401941809826,0.0234
2017-06-19,3553.67,4282.16,30980990117154.105,22416704807814,0.0234
2017-06-16,3518.76,4239.54,30782679721628.703,22272517198825,0.0236
2017-06-15,3528.79,4246.17,30881904653896.3,22342190225342,0.0235
2017-06-14,3535.3,4253.38,31000233906736.8,22429524760013,0.0234
2017-06-13,3582.27,4301.59,31337090572591.01,22683455341390,0.0232
2017-06-12,3574.39,4291.6,31289270463244.312,22655543593216,0.0232
2017-06-09,3576.17,4293.56,30282220506352.91,22691210431924,0.0237
2017-06-08,3560.98,4273.57,30168996382452.113,22604942320312,0.0237
2017-06-07,3533.87,4240.59,30009382062482.4,22473046608653,0.0239
2017-06-06,3492.88,4190.59,29720643974332.805,22221807834872,0.0241
2017-06-05,3468.75,4161.4,29574192176466.21,22113755094673,0.0242
2017-06-02,3486.51,4181.48,29869814330808.8,22314101575972,0.024
2017-06-01,3497.74,4194.87,29995720455082.81,22400189433474,0.0239
2017-05-31,3492.88,4188.8,29868812950247.81,22309156719674,0.024
2017-05-26,3480.43,4173.69,29751789838469.71,22215825764344,0.0241
2017-05-25,3485.66,4179.54,29730918831931.4,22222370523355,0.0241
2017-05-24,3424.17,4104.66,29249781939355.71,21867620547549,0.0245
2017-05-23,3424.19,4104.51,29269789896567.797,21885737761426,0.0245
2017-05-22,3411.24,4088.83,29048310216946.61,21717672311787,0.0246
2017-05-19,3403.85,4079.64,28920359879134.79,21635557615491,0.0248
2017-05-18,3398.11,4072.63,28904664462665.5,21610690045784,0.0248
2017-05-17,3409.97,4086.32,28962044877589.8,21663290796281,0.0247
2017-05-16,3428.65,4108.66,29145335718797.99,21792314056853,0.0246
2017-05-15,3399.19,4072.89,29044336612885.49,21694853387060,0.0246
2017-05-12,3385.38,4055.89,28961983512240.8,21620169604363,0.0247
2017-05-11,3356.65,4020.44,28665470022507.19,21418970893364,0.025
2017-05-10,3337.7,3997.17,28471527485814.605,21243249856410,0.0251
2017-05-09,3352.53,4012.73,28546985349664.99,21313327597338,0.0251
2017-05-08,3358.81,4018.69,28616615766105.805,21361951410309,0.025
2017-05-05,3382.55,4047.09,28709606557960.41,21452754801082,0.0249
2017-05-04,3404.39,4073.2,28829882697298.8,21553893845561,0.0248
2017-05-03,3413.13,4083.66,28867689358745.895,21589511915671,0.0248
2017-05-02,3426.58,4099.7,28993703562242.11,21682779634489,0.0247
2017-04-28,3439.75,4115.46,29153987494612.3,21796427426409,0.0242
2017-04-27,3446.72,4123.69,29177675887285.31,21829623395074,0.0239
2017-04-26,3445.18,4121.85,29137000530366.906,21792306469483,0.024
2017-04-25,3440.97,4116.77,29074782154599.7,21762037618745,0.024
2017-04-24,3431.26,4105.1,29027014412521.504,21718597413498,0.0239
2017-04-21,3466.79,4147.58,29260101193222.6,21905494906011,0.0237
2017-04-20,3461.55,4141.27,29113048227152.21,21828449650587,0.0238
2017-04-19,3445.88,4122.52,29021276571244.21,21757887475727,0.0239
2017-04-18,3462.74,4142.64,29228662707449.11,21908455630715,0.0237
2017-04-17,3479.94,4163.16,29421429353188.09,22037623690648,0.0236
2017-04-14,3486.5,4171.02,29478284504058.11,22073191717514,0.0236
2017-04-13,3514.57,4204.59,29697164854035.49,22236334871410,0.0234
2017-04-12,3509.44,4198.45,29704643847212.1,22228136875985,0.0233
2017-04-11,3517.33,4207.89,29730720988536.39,22252114759560,0.0233
2017-04-10,3505.14,4193.07,29623540453877.19,22177117809374,0.0233
2017-04-07,3517.46,4207.7,29707135059304.203,22200640382053,0.0233
2017-04-06,3514.05,4203.53,29613193385232.203,22150604422253,0.0234
2017-04-05,3503.89,4191.38,29549550572169.71,22089090898735,0.0233
2017-03-31,3456.05,4134.15,29176770729357.21,21813027174326,0.0238
2017-03-30,3436.76,4111.08,29019258484102.29,21685353441679,0.0239
2017-03-29,3465.19,4145.09,29177246586907.39,21803258384978,0.0238
2017-03-28,3469.81,4149.85,29180969248133.71,21802161390315,0.0237
2017-03-27,3478.04,4159.69,29259062526266,21860744971207,0.0237
2017-03-24,3489.6,4173.52,29287387891166.9,21900602194101,0.0232
2017-03-23,3461.98,4140.48,29064850988764.39,21727579172263,0.0235
2017-03-22,3450.05,4126.22,28994030002042.09,21685021887742,0.0235
2017-03-21,3466.35,4145.71,29176071392046.51,21800744981581,0.0234
2017-03-20,3449.61,4125.69,29064990040523.902,21706225535049,0.0235
2017-03-17,3445.81,4121.14,28983228345795.902,21610380682630,0.0234
2017-03-16,3481.51,4163.84,29259127593224.793,21816846331868,0.0232
2017-03-15,3463.64,4142.47,29124258862324.4,21714600311136,0.0233
2017-03-14,3456.69,4134.08,29086109934037.69,21680977197932,0.0233
2017-03-13,3458.1,4135.76,29073607277977.2,21672637998474,0.0233
2017-03-10,3427.89,4099.63,28839181894844.01,21502836215145,0.0235
2017-03-09,3426.94,4098.5,28856856550452.2,21520883490299,0.0235
2017-03-08,3448.73,4124.56,29043757659398.316,21666901494950,0.0233
2017-03-07,3453.96,4130.8,29076009672327.9,21675422943017,0.0233
2017-03-06,3446.48,4121.87,28998423830920.91,21622583193557,0.0234
2017-03-03,3427.86,4099.39,28906446818792.31,21545141275801,0.0235
2017-03-02,3435.1,4108.04,29016670411910.105,21629749409222,0.0234
2017-03-01,3458.44,4135.95,29188941360550.4,21768870691443,0.0232
2017-02-28,3452.81,4129.22,29150555563293.62,21735090277952,0.0233
2017-02-27,3446.22,4121.34,29086584727176.7,21690796207543,0.0233
2017-02-24,3473.85,4154.38,29283494014834.4,21826325447832,0.0231
2017-02-23,3473.32,4153.75,29310859638754.5,21837513227091,0.0231
2017-02-22,3489.76,4173.41,29443851435202.42,21942785909884,0.023
2017-02-21,3482.82,4165.11,29364176455956.39,21888600082358,0.023
2017-02-20,3471.39,4151.44,29286782424610.406,21826480920504,0.0231
2017-02-17,3421.44,4091.71,28897375336680.6,21528519783061,0.0235
2017-02-16,3440.93,4115.02,29101406702789.81,21675508012968,0.0233
2017-02-15,3421.71,4092.03,28995615404983.51,21598999399222,0.0234
2017-02-14,3435.8,4108.88,29004224144443.51,21621701840263,0.0234
2017-02-13,3436.28,4109.45,29015526612747.195,21638457350318,0.0234
2017-02-10,3413.49,4082.19,28830139492010.395,21501997733631,0.0235
2017-02-09,3396.29,4061.63,28673484911172.508,21383291801386,0.0236
2017-02-08,3383.29,4046.08,28560675240280.812,21303469642195,0.0237
2017-02-07,3365.68,4025.03,28452023152192.797,21224639728246,0.0238
2017-02-06,3373.21,4034.02,28513030399654.492,21271126160838,0.0238
2017-02-03,3364.49,4023.6,28446689250630.4,21207251469439,0.0238
2017-01-26,3387.96,4051.67,28669717216020.496,21324271515999,0.0236
2017-01-25,3375.9,4037.25,28572839589048.395,21268285216881,0.0237
2017-01-24,3364.45,4023.55,28503582680273.69,21218387830334,0.0237
2017-01-23,3364.08,4023.11,28390533727005.996,21120645741556,0.0238
2017-01-20,3354.89,4012.12,28319855126326.805,21051434128242,0.0239
2017-01-19,3329.29,3981.5,28180435174789.89,20940574648591,0.024
2017-01-18,3339.37,3993.55,28259330629303.004,21018408038497,0.024
2017-01-17,3326.36,3977.99,28161456907370.6,20932103079505,0.024
2017-01-16,3319.45,3969.73,28119963956147.71,20910995671097,0.0241
2017-01-13,3319.91,3970.29,28020463040479.086,20829802217033,0.0242
2017-01-12,3317.62,3967.55,27942617425097.703,20770972514787,0.0242
2017-01-11,3334.5,3987.73,28207181256826.004,20985403369052,0.024
2017-01-10,3358.27,4016.16,28195398504824.305,20982667503699,0.024
2017-01-09,3363.9,4022.89,28254802244821.098,21024123524488,0.024
2017-01-06,3347.67,4003.48,28127949487265.91,20896597635773,0.0241
2017-01-05,3367.79,4027.54,28197502828873.996,20937813885128,0.024
2017-01-04,3368.31,4028.17,28140404769635.4,20885826860458,0.0241
2017-01-03,3342.23,3996.97,27957591888143.203,20722437273291,0.0242
2016-12-30,3310.08,3958.53,27680745104502.31,20497244643510,0.0245
2016-12-29,3297.76,3943.8,27587172549307.504,20418412365820,0.0245
2016-12-28,3301.89,3948.73,27617945990573.02,20408343378142,0.0245
2016-12-27,3316.39,3966.07,27708583843471.305,20487063989213,0.0244
2016-12-26,3322.4,3973.26,27806634498109.11,20565601916411,0.0243
2016-12-23,3307.6,3955.56,27688399228623.9,20471064529888,0.0244
2016-12-22,3335.67,3989.14,27878031177501.605,20614091397824,0.0243
2016-12-21,3338.54,3992.56,27856855111123.914,20589685463766,0.0243
2016-12-20,3309.06,3957.31,27549423016336.715,20357296595100,0.0246
2016-12-19,3328.98,3981.14,27723816032687.203,20483227037763,0.0244
2016-12-16,3346.03,4001.52,27811731680108.203,20485915598479,0.0243
2016-12-15,3340.43,3994.83,27803886117459.508,20481827679882,0.0243
2016-12-14,3378.95,4040.89,28232025680259.715,20783510679500,0.024
2016-12-13,3405.04,4072.09,28390842404866.707,20906350040981,0.0238
2016-12-12,3409.18,4076.96,28462299869782.21,20938083380114,0.0238
2016-12-09,3493.7,4178.03,29056791406855.6,21671600100976,0.0239
2016-12-08,3470.14,4149.86,28762848472637.81,21469193999901,0.0242
2016-12-07,3475.75,4156.56,28810936269768.605,21498605687038,0.0241
2016-12-06,3459.15,4136.63,28702390410767.22,21406888613075,0.0242
2016-12-05,3469.41,4148.89,28818803961699.5,21478002541609,0.0241
2016-12-02,3528.95,4220.1,29239506026381.4,21808736617195,0.0238
2016-12-01,3565.04,4263.25,29403821380537.19,21946094161754,0.0237
2016-11-30,3538,4230.92,29189095241307.7,21781267219242,0.0238
2016-11-29,3564.04,4262.06,29500371468575.69,22015286247411,0.0237
2016-11-28,3535.08,4227.43,29270823262381.99,21819380497932,0.0239
2016-11-25,3521.3,4210.87,29099093494391.3,21680657568226,0.024
2016-11-24,3488.74,4171.94,28818578899342.11,21478285708438,0.0242
2016-11-23,3474.73,4155.18,28758512605111.71,21426492108331,0.0243
2016-11-22,3468.36,4147.57,28731343888638.996,21403621688387,0.0243
2016-11-21,3441.11,4114.98,28463529136438.594,21200049285336,0.0245
2016-11-18,3417.46,4086.7,28211140005305.7,21012232751463,0.0248
2016-11-17,3436.54,4109.51,28368249816774.8,21121360194764,0.0246
2016-11-16,3429.59,4101.21,28324976863894.996,21077865946528,0.0247
2016-11-15,3429.87,4101.54,28326761583006,21079602972155,0.0247
2016-11-14,3430.25,4101.99,28375197772979.797,21111100340187,0.0246
2016-11-11,3417.22,4086.41,28240131584128.31,21013105832382,0.0247
2016-11-10,3390.61,4054.59,28023230005230.996,20852627530951,0.0249
2016-11-09,3353.05,4009.68,27710125530790.2,20620914438966,0.0252
2016-11-08,3371.12,4031.28,27879677763690,20745072224709,0.0251
2016-11-07,3356.59,4013.81,27753754286405.008,20654853167558,0.0252
2016-11-04,3354.17,4010.92,27714435549252.492,20619234369398,0.0252
2016-11-03,3365.09,4023.97,27802122357866.402,20672751893360,0.0251
2016-11-02,3333.35,3985.95,27567514272520.492,20493433147292,0.0254
2016-11-01,3359.05,4016.68,27780715348866.297,20654027804049,0.0252
2016-10-31,3336.28,3989.45,27629621355603.29,20548001153456,0.0253
2016-10-28,3340.13,3994.05,27670669114279.805,20576910881031,0.0253
2016-10-27,3345.7,4000.71,27684950448034.69,20594533658734,0.0253
2016-10-26,3354.8,4011.6,27763532015502.6,20654590924980,0.0252
2016-10-25,3367.45,4026.73,27898767687612.605,20751493103974,0.0251
2016-10-24,3367.58,4026.86,27910623078075.207,20762496550944,0.0251
2016-10-21,3327.74,3979.23,27569442064786.695,20513605753696,0.0254
2016-10-20,3318.6,3968.3,27466928228493.906,20393924515515,0.0255
2016-10-19,3316.24,3965.37,27457705630071.09,20385792517878,0.0255
2016-10-18,3321.33,3971.46,27478482778924.812,20399790472129,0.0255
2016-10-17,3277.88,3919.5,27127338416058.992,20134984807625,0.0258
2016-10-14,3305.85,3952.94,27318399840667.19,20287565953354,0.0256
2016-10-13,3302.65,3949.11,27274685981337.88,20251623117240,0.0257
2016-10-12,3300.01,3945.96,27263023912390.29,20243564438439,0.0257
2016-10-11,3306.56,3953.79,27321665514207.41,20292904305728,0.0256
2016-10-10,3293.87,3938.62,27231634853819,20218163212543,0.0257
2016-09-30,3253.28,3890.09,26900452397779.996,19971972310718,0.026
2016-09-29,3244.39,3879.34,26850763586954.996,19929989503984,0.0261
2016-09-28,3230.89,3863.01,26735234240987.805,19843553139107,0.0262
2016-09-27,3240.75,3874.8,26831269807632.89,19910997674443,0.0261
2016-09-26,3220.28,3850.33,26673300381559.5,19793647342756,0.0262
2016-09-23,3275.67,3915,27090324510848.996,20109441739389,0.0258
2016-09-22,3291.12,3933.47,27166201814419.996,20169515313813,0.0258
2016-09-21,3266.64,3904.21,26984332902030.594,20031875316426,0.0259
2016-09-20,3257.4,3892.68,26924441113152.508,19989388424080,0.026
2016-09-19,3263.12,3899.52,26972939482518.094,20023213802633,0.0259
2016-09-14,3238.73,3870.36,26797835509666.01,19826078850626,0.0261
2016-09-13,3260.33,3896.18,26999906337160.902,19973745048535,0.0259
2016-09-12,3262.6,3898.89,27041587959479.49,20003224717295,0.0259
2016-09-09,3318.04,3965.15,27479548054743.71,20319670502955,0.0255
2016-09-08,3339.56,3990.86,27624212782969.395,20432840277594,0.0253
2016-09-07,3340.82,3992.36,27631033866456.605,20434602693358,0.0253
2016-09-06,3342.63,3994.52,27643501332328.1,20435141405005,0.0253
2016-09-05,3319.68,3967.1,27535474906681.4,20347917639675,0.0254
2016-09-02,3314.11,3959.49,27493027582024.71,20325522121169,0.0255
2016-09-01,3301.58,3944.51,27432723673226.496,20277260035537,0.0255
2016-08-31,3327.79,3975.84,27606026795980.996,20409257719632,0.0254
2016-08-30,3311.99,3956.82,27488206181536.805,20319936398403,0.0254
2016-08-29,3307.78,3951.8,27421662174975.01,20268720033344,0.0254
2016-08-26,3307.09,3950.97,27429174448185.895,20270154110158,0.0255
2016-08-25,3308.97,3952.93,27454029310734.2,20290197501034,0.0255
2016-08-24,3329.86,3977.88,27598333575247.3,20397232679008,0.0256
2016-08-23,3341.83,3991.12,27677012483383.195,20453369746808,0.0255
2016-08-22,3336.79,3984.87,27623725681934.906,20420769589195,0.0255
2016-08-19,3365.02,4018.57,27792788229249.207,20514394470451,0.0254
2016-08-18,3364.49,4016.11,27769101192417.78,20493000307800,0.0254
2016-08-17,3373.05,4026.14,27828830733413.785,20540198021572,0.0253
2016-08-16,3378.25,4032.35,27868568376913.2,20571860022996,0.0252
2016-08-15,3393.42,4050.47,28093344780211.895,20722787210313,0.025
2016-08-12,3294.23,3932.07,27352472710937.9,20174570140144,0.0257
2016-08-11,3233.36,3858.45,26844692744349.008,19812296143814,0.0261
2016-08-10,3243.34,3868.96,26853907734739.492,19832983969035,0.0261
2016-08-09,3256.98,3885.06,26936306975856.797,19894053240978,0.0261
2016-08-08,3234.18,3857.86,26764082389552.105,19766543072685,0.0262
2016-08-05,3205.11,3823.19,26536846859422.51,19605049502408,0.0265
2016-08-04,3201.29,3817.28,26529946091613.2,19596304489615,0.0265
2016-08-03,3193.51,3808,26508864684485.89,19572102955720,0.0265
2016-08-02,3189.05,3802.69,26509860012338.61,19564953843745,0.0265
2016-08-01,3176.81,3788.09,26418517777550.297,19494944108238,0.0266
2016-07-29,3203.93,3820.43,26551255694299.39,19609023514226,0.0265
2016-07-28,3221.14,3838.23,26641180330226.4,19688654377485,0.0264
2016-07-27,3218.24,3834.76,26645786855955,19684254884674,0.0264
2016-07-26,3269.59,3895.39,26991208794860.312,19923304598849,0.026
2016-07-25,3230.89,3848.99,26694415161839.207,19700659888638,0.0263
2016-07-22,3225.16,3841.05,26665248029444.207,19684018868087,0.0264
2016-07-21,3252.52,3873.09,26875374800132.5,19833780378952,0.0262
2016-07-20,3237.6,3855.23,26775117767454.688,19754372253267,0.0263
2016-07-19,3248.23,3867.63,26884373146610.59,19824268856029,0.0262
2016-07-18,3262.02,3882.27,27019138968600.1,19925712047667,0.026
2016-07-15,3276.28,3899.08,27083247862999.61,19978081782268,0.026
2016-07-14,3276.76,3897.19,27046427908457.203,19959402587744,0.026
2016-07-13,3282.87,3904.27,27142636861098.5,20016532366197,0.0259
2016-07-12,3273.18,3884.74,27032844374202.605,19951948299237,0.026
2016-07-11,3203.33,3801.35,26451994418272.1,19541611958195,0.0266
2016-07-08,3192.28,3787.05,26355611079867.9,19470960175189,0.0267
2016-07-07,3209.95,3801.65,26607535002514.094,19669345194320,0.0265
2016-07-06,3216.8,3802.36,26652534424012.785,19714616210080,0.0264
2016-07-05,3207.38,3789.89,26596455709870.992,19663509661225,0.0265
2016-07-04,3204.7,3784.63,26532494194660.707,19612075340440,0.0265
2016-07-01,3154.2,3724.72,26099810848904.684,19287313303764,0.0269
2016-06-30,3153.92,3722.89,26079121701885.21,19263882067118,0.0269
2016-06-29,3151.39,3718.29,26108363234701.984,19204217842629,0.0269
2016-06-28,3136.4,3700.45,25981165963721.1,19103307105978,0.0271
2016-06-27,3120.54,3680.51,25857021835843.992,19025981545480,0.0272
2016-06-24,3077.16,3629.04,25553681078414.395,18748974746331,0.0275
2016-06-23,3117.32,3671.44,25905851087310.996,19001950403528,0.0272
2016-06-22,3133.96,3688,26002313598180,19078553900734,0.0271
